Date,Feedback,Sentiment,Key Theme
2024-08-02,terlalu banyak loading,Negative,Ease and Speed
2024-08-02,perlu daftar rekening transfer,Neutral,Features and Promotion
2024-08-02,masalah aplikasi masuk perlu masuk waktu pin cod sms cod,Negative,UI/UX and Usability
2024-08-02,inap lama aju sulit,Negative,Ease and Speed
2024-08-02,aku cinta kamu permata x kamu mudah guna,Positive,UI/UX and Usability
2024-08-02,kuota kalau jangan terlalu mahal,Negative,Fees and Rates
2024-08-02,terlalu banyak biaya admin,Negative,Fees and Rates
2024-08-02,fitur terlalu lambat kalau klik,Negative,UI/UX and Usability
2024-08-02,aju pinjam kta pernah tuju,Negative,Services
2024-08-02,mesin atm mini,Negative,Services
2024-08-02,kurang cepet kalau buka aplikasi,Negative,Ease and Speed
2024-08-02,bayar tagih air ada kabupaten bogor,Negative,Features and Promotion
2024-08-02,aplikasi baik agar lebih cepatini sangat lama proses,Negative,Ease and Speed
2024-08-02,tinggal lama,Negative,Ease and Speed
2024-08-02,terkadang masalah bayar qris,Negative,Ease and Speed
2024-08-02,aplikasi permatamobile perlu tingkat lebih warna milik background gambar dulu mesin atm demi permata bank depan lebih banyak tempat orang ingin laku transaksi dekatmudah temu cepat,Neutral,UI/UX and Usability
2024-08-02,loading lama banget,Negative,Ease and Speed
2024-08-02,login pertama kali terkadang sulit masuk utama sinyal buruk,Negative,UI/UX and Usability
2024-08-02,terlalu sering minta umpan balik saya laku transaksi,Negative,General
2024-08-02,mudah tarik tunai indomaret gantung uang tunai,Neutral,Features and Promotion
2024-08-02,aplikasi terlalu berat,Negative,Ease and Speed
2024-08-02,aju kta sulit,Negative,Services
2024-08-02,ingin transfer rek sudah soal gaada nama klik dlu baru muncul susah nama lama mungkin tambah nama,Negative,Features and Promotion
2024-08-02,bisa harap,Negative,General
2024-08-02,lebih mudah,Neutral,General
2024-08-02,sekarang permata admin bulanansmoga depan tanpa admin ya permata,Negative,Fees and Rates
2024-08-02,biaya administrasi per bulan saldo bawah jt sangat berat,Negative,Fees and Rates
2024-08-02,bayar tagih mungkin bebas admin,Neutral,Fees and Rates
2024-08-02,akhir bulan sering server down,Negative,General
2024-08-02,mungkin ui lebih ramah guna,Negative,UI/UX and Usability
2024-08-02,terlalu sering update ha ubah tidak signifikan,Negative,General
2024-08-02,banyak iklan,Negative,Features and Promotion
2024-08-02,suka lancar cukup saya masih gabtex transaksi jadi mudah aman,Positive,General
2024-08-02,biaya mahal admin cicil di gratis kl belanja online kartu kredit bank,Negative,Fees and Rates
2024-08-02,kendala bayar shopee paylater,Negative,Services
2024-08-02,koneksi muat kurang cepat akses fitur,Negative,Ease and Speed
2024-08-02,transfer sulit harus etik nomor rekening susah guna,Negative,UI/UX and Usability
2024-08-02,moga susah jadi ganggu,Neutral,General
2024-08-02,promo banyak tempat,Negative,Features and Promotion
2024-08-02,transfer kena biaya sekarang kena biaya baik kembali mula unggul bank permata keliru satu transfer di kena biaya,Negative,Fees and Rates
2024-08-02,ui buruk antara mobile perban lain,Negative,UI/UX and Usability
2024-08-02,sering jadi salah bayar gaji,Negative,General
2024-08-02,mesin atm di banyak,Negative,Services
2024-08-02,kta selalu gagal sangat buruk hapus itu kata percuma tidak sama sekali guna,Negative,Services
2024-08-02,ui lambatt jaring bifast online sering ganggu benar ngerugiin saldo guna potong belum masuk terima,Negative,UI/UX and Usability
2024-08-02,payorl ko kini data jadi ga rekomen,Negative,Services
2024-08-02,sering jadi masalah wifi,Negative,Ease and Speed
2024-08-02,transaksi jadi mudah,Positive,General
2024-08-02,perlu kembang karena terkadang sering aplikasi muat lama berat,Negative,Ease and Speed
2024-08-02,bayar qris sukak error lambat,Negative,Ease and Speed
2024-08-02,muat buka aplikasi,Negative,Ease and Speed
2024-08-02,aplikasi sangat responsif redmi note g,Negative,Ease and Speed
2024-08-02,bulan juli transfer sendiri kena biaya adm skrg bulan agustus kena kenapa min,Negative,Fees and Rates
2024-08-02,sulit pinjam,Negative,Services
2024-08-02,aplikasi suka lambat biaya transaksi jelas ha terang biaya mungkin kena jadi ambigu,Negative,UI/UX and Usability
2024-08-02,mesin atm banyak biar mudah transaksi,Negative,Services
2024-08-02,kta selalu tolak padahal ga tunggak aneh,Negative,Services
2024-08-02,pernah hapus uang rb atm tau mungkin tingkat aman,Negative,Services
2024-08-02,fitur kece tagih ui apps,Positive,Features and Promotion
2024-08-02,semua bagus koqcepat ada biaya transfer ruang bersih ramah,Positive,General
2024-08-02,mesin atm susah,Negative,Services
2024-08-02,tingkat tampil lebih mudah update,Negative,UI/UX and Usability
2024-08-02,sangat loading pkai wifi tep loading lama moga baik lgi,Negative,Ease and Speed
2024-08-02,langgan aktif ingin naik batas kartu kredit susah minta ampun,Negative,Services
2024-08-02,mesin atm kabupaten bandung kalau tambah utama di daerah katapang soreang,Negative,Services
2024-08-02,pindai qris terkadang fungsi,Negative,Features and Promotion
2024-08-02,tinggal terlalu lama,Negative,Ease and Speed
2024-08-03,mobile cash sering masalah kode kirim nomor handphone diinput,Negative,Features and Promotion
2024-08-03,lama buka aplikasi,Negative,Ease and Speed
2024-08-03,tarik batas atm sedang atm permata sulit temu,Negative,Services
2024-08-03,zionis israel organisasi teroris,Neutral,General
2024-08-03,saldo permata tibatiba nol kok ya aneh permata,Negative,Services
2024-08-03,masak transfer transaksi wajib sms pulsa gila banget bank kamu,Negative,Features and Promotion
2024-08-03,cari atm permata susah,Negative,Services
2024-08-03,paket data jgn terlalu mahal,Negative,Fees and Rates
2024-08-03,biaya selamat siang password tidakselamat siang password tidak peduliselamat siang password tidak peduli untukselamat siang password tidak peduli melakukannyaselamat siang password,Neutral,General
2024-08-03,proses transaksi berat muter agak lama,Negative,Ease and Speed
2024-08-03,top up selalu tolak,Negative,Features and Promotion
2024-08-03,ada nama atas nomor rec teman jadi susah yah buat nyari ingin transfer,Negative,Features and Promotion
2024-08-03,mba permata suka stanby depan pt tawar botol iming cuma foto tau handphone di buatin aju kartu kredit mohon yang itu kedpan ada,Negative,General
2024-08-03,pu pabrik kta bisa peduli,Neutral,General
2024-08-03,ui bank paling jelek pernah pake malah enak permata mobile dulu,Negative,UI/UX and Usability
2024-08-03,biaya transfer gratis semua bank,Positive,Fees and Rates
2024-08-03,sekarang transfer gratis,Negative,Fees and Rates
2024-08-03,terkadang sering bisa akses buka aplikasi,Negative,Services
2024-08-03,akhir akhir aplikasi sering ganggu,Negative,Services
2024-08-03,masalah harus benah,Negative,General
2024-08-03,sedia atm minimal,Negative,Services
2024-08-03,aplikasi kadang lambat,Negative,Services
2024-08-03,transfer bi cepat selalu ganggu,Negative,Features and Promotion
2024-08-03,cepat tidak biaya,Positive,Ease and Speed
2024-08-03,kartu kredit g smpe,Negative,Services
2024-08-03,kalau transfer masuk ga terang nomor,Negative,Features and Promotion
2024-08-03,knp kalau pinjam kasbon selalu tolak saya nasabah payrol permata bank,Negative,Services
2024-08-03,menu buat selesai,Positive,Features and Promotion
2024-08-03,terlalu guna antarmuka modern saran teliti antarmuka aplikasi perban,Negative,UI/UX and Usability
2024-08-03,sering masalah pembyran qris,Negative,Features and Promotion
2024-08-03,transfer bank biaya admin jadi yah biasa kan gratis,Negative,Fees and Rates
2024-08-03,permatamobile x lebih cepat saat proses loading,Negative,Ease and Speed
2024-08-03,tingkat fitur bagus,Positive,Features and Promotion
2024-08-03,saya ui tingkat,Negative,UI/UX and Usability
2024-08-03,bismillah harap transaksi jual beli qris sekarang masuk langsung di ambil,Negative,Services
2024-08-03,kartu kredit sulit banget naik batas pelit banget ni permata padahal bayar gk pernh nunggak,Negative,Fees and Rates
2024-08-03,dr dulu bilang baik kalau update app buat notifikasi muncul di handphone,Negative,Features and Promotion
2024-08-03,lambat pas keluar aplikasi,Negative,Ease and Speed
2024-08-03,bisa tangkap bukti transfer,Negative,Features and Promotion
2024-08-03,koneksi lambat sekali,Negative,Ease and Speed
2024-08-03,makin kesini permata mobilex makin lambat berat,Negative,Ease and Speed
2024-08-03,kantor daerah tidak jika masalah kartu ke blokir jadi sulit,Negative,Services
2024-08-03,bayar via qris suka error ingin baca kode qris,Negative,Features and Promotion
2024-08-03,loading lama kenapa bi fast alami ganggu,Negative,Ease and Speed
2024-08-03,ukur terlalu besar,Negative,UI/UX and Usability
2024-08-03,kartu kredit banyak biaya,Negative,Fees and Rates
2024-08-03,keren banget nih,Positive,General
2024-08-03,aplikasi sering error ha right signal sangat bagus,Negative,Services
2024-08-03,aplikasi golong berat agak nge lag,Negative,Ease and Speed
2024-08-03,bisa guna kartu kredit permata aplikasi,Negative,Features and Promotion
2024-08-03,aplikasi mobile banking suka tak respon,Negative,Services
2024-08-03,saran harus lapor transaksi tau saldo kita kurang mana,Negative,Features and Promotion
2024-08-03,pelit pernah naik batas kartu kredit permatame payah,Negative,Fees and Rates
2024-08-03,minta nilai cukup satu kali,Neutral,General
2024-08-03,qris susah banget guna bahkan kalau sendiri selalu gagal,Negative,Features and Promotion
2024-08-03,mudah guna susah promo kartu debit permata,Neutral,Features and Promotion
2024-08-03,ios atur kurang gera bisa aktif sangat aneh,Negative,UI/UX and Usability
2024-08-03,buku transaksi kartu kredit buat waktu nyata mutasi rekening bila lihat pagi hari update,Negative,Services
2024-08-03,qris selalu error,Negative,Features and Promotion
2024-08-03,ngutang kta d permata bunga besar,Negative,Fees and Rates
2024-08-03,atm permata banyak,Negative,Services
2024-08-03,kalo lebih cepat masalah loading,Negative,Ease and Speed
2024-08-03,aplikasi lambat seoerti mbca,Negative,Ease and Speed
2024-08-03,terlalu banyak email masuk log in permata perban,Negative,Features and Promotion
2024-08-03,sangat bantu transaksi,Positive,General
2024-08-03,suka angka,Neutral,General
2024-08-03,sistem aplikasi perban paling buruk berat antara aplikasi bank lain,Negative,Ease and Speed
2024-08-03,henti minta rating,Negative,Features and Promotion
2024-08-03,pinjam mudah ribet,Positive,Services
2024-08-03,data obat rekening kadang update rela time d hari sama,Negative,Services
2024-08-03,update malah lambat,Negative,Ease and Speed
2024-08-03,sedia bayar atau pinjam,Negative,Features and Promotion
2024-08-03,kalau keliru transfer bisa kembali uang,Negative,Services
2024-08-03,cepat biaya,Neutral,General
2024-08-03,bayar id wajah qris,Positive,Features and Promotion
2024-08-03,kadang kalau pake qris suka bayar gagal,Negative,Features and Promotion
2024-08-03,aju pinjam kasbon tolok padahal bayar lancar,Negative,Services
2024-08-03,sistem aman ada,Neutral,Features and Promotion
2024-08-03,agak lambat aplikasi,Negative,Ease and Speed
2024-08-03,loading lambattolong baik,Negative,Ease and Speed
2024-08-03,mahal apa mahal banget,Negative,Fees and Rates
2024-08-03,batas sampai rupiah mungkin tambah menu isi e money etol lebih mudah,Positive,Features and Promotion
2024-08-03,beberapa salah transaksi,Negative,Services
2024-08-03,menu qris suka error mohon baik depan,Negative,Features and Promotion
2024-08-04,makasih sanvat mudah,Positive,General
2024-08-04,atas jam malam moga bangun transaksi,Neutral,Services
2024-08-04,permata x bagus ada kendala kantor cabang langka banding bank swasta jadi susah rekomendasi teman ingin buat rek,Neutral,Services
2024-08-04,aplikasi sering error kadang susah laku transaksi saat urgent transfer terkadang bisa laku transfer system error,Negative,Services
2024-08-04,jumlah atm permata sedikitsehingga sulit temu atm permata,Negative,Services
2024-08-04,terlalu sensitif jaring lemah tidak cocok wilayah sulit tangan masalah langgan lama,Negative,Services
2024-08-04,jangan minta demi nilai,Negative,Features and Promotion
2024-08-04,lambat sih gx kayak ebnking ny,Negative,Ease and Speed
2024-08-04,semua okee promo kerjasama paling,Positive,Features and Promotion
2024-08-04,uiux kurang optimal,Negative,UI/UX and Usability
2024-08-04,kok sekarang pilih online biaya transfer ga kaya dulu bagus waktu gratis eh malah biaya,Negative,Fees and Rates
2024-08-04,aplikasi terlalu lambat lambat,Negative,Ease and Speed
2024-08-04,bayar qris selalu susah mohon benah,Negative,Features and Promotion
2024-08-04,saya milik dukung obrol daring yang milik bank rusia,Neutral,Services
2024-08-04,dapat atm cabang tamblingan agar dapat laku setor,Neutral,Services
2024-08-04,tetap rp transfer saja biar tetap guna permata,Neutral,Fees and Rates
2024-08-04,dapat lihat kata sandi hindar blokir coba,Neutral,UI/UX and Usability
2024-08-04,aplikasi terlalu banyak muat tiap pindah menu,Negative,Ease and Speed
2024-08-04,pinjam mudah diacc padahal sudah penuh syarat saya butuh biaya buat modal,Negative,Services
2024-08-04,jumlah tabung tetap liat akhir pas logout,Neutral,Features and Promotion
2024-08-04,kalau lambat aplikasi beri,Negative,Ease and Speed
2024-08-04,masuk nominal topup shopeepay itu sesuai langgan jangan tentu harus,Neutral,Features and Promotion
2024-08-04,bisa transaksi bifast,Negative,Features and Promotion
2024-08-04,kadang permata mobile sering error entah gagal masuk aplikasi padahal password benar,Negative,Ease and Speed
2024-08-04,aplikasi mobile banking perlu baru sering susah buka,Negative,Ease and Speed
2024-08-04,sangat sulit guna bank qris permata banding bank loading sangat lambat akhir error proses bayar,Negative,Ease and Speed
2024-08-04,sayang banget sebentar udah gratis biaya transfer,Negative,Fees and Rates
2024-08-04,mohon cepat lebih tingkat,Negative,Ease and Speed
2024-08-04,terlalu banyak slide,Negative,UI/UX and Usability
2024-08-04,biaya admin terlalu tinggi,Negative,Fees and Rates
2024-08-04,sistem sering error lebih baik,Negative,Reliability
2024-08-04,email masuk terlalu spam durasi keluar terlalu cepat mungkin tingkat ui ux,Negative,UI/UX and Usability
2024-08-04,tombol tidak fungsi aplikasi,Negative,UI/UX and Usability
2024-08-04,baik aplikasi terlalu lambat,Negative,Ease and Speed
2024-08-04,kasih dulu sekarang makin lelet buka aplikasi itu,Negative,Ease and Speed
2024-08-04,kendala aplikasi tunda lambat buka jalan baik min,Negative,Ease and Speed
2024-08-05,sistem dicepercepat jangan lambat ka,Negative,Ease and Speed
2024-08-05,info transaksi sering lambat,Negative,Reliability
2024-08-05,lama pindah menu,Negative,Ease and Speed
2024-08-05,sekarang kalau transfer bawah kena biaya seperti mohon timbang terima kasih,Negative,Fees and Rates
2024-08-05,scan qris sangat sering error transaksi akhir seringkali ulang awal masuk pin,Negative,Ease and Speed
2024-08-05,terkadang kendala ingin bayar pakai qris,Negative,Ease and Speed
2024-08-05,sering kali ganggu bila,Negative,Reliability
2024-08-05,terkadang suka error terus admin terlalu besar,Negative,Reliability
2024-08-05,tambah kantor cabang bantu,Negative,Services
2024-08-05,parah banget kartu kredit di aktif masih potong tagih padahal udah jelas pakai,Negative,Services
2024-08-05,tingkat lebih baik,Positive,General
2024-08-05,persentase bunga kta sekarang cukup tinggi payroll permata harus beda,Negative,Fees and Rates
2024-08-05,susah aju kta,Negative,Services
2024-08-05,mesin atm banyak,Negative,Services
2024-08-05,tangan komplain sangat lambat,Negative,Services
2024-08-05,pindai qris sering kali milik salah,Negative,Ease and Speed
