Date,Feedback,Sentiment,App Related,Key Theme,Specific Themes,,,,,
8/2/2024 10:16,"mesin ATM kurang nyaman, uang tidak bisa keluar langsung",Negative,Yes,Services,Improve ATM functionality,,,,,
8/2/2024 10:25,loadingnya lama,Negative,Yes,Ease and Speed,Improve loading speed,,,,,
8/2/2024 10:26,"fasilitas cukup, namun teman sudah punya bank masing-masing",Neutral,No,General,Neutral feedback,,,,,
8/2/2024 10:34,lemot,Negative,Yes,Ease and Speed,Improve app performance,,,,,
8/2/2024 10:34,apps berat banget di hape,Negative,Yes,Ease and Speed,Optimize app performance,,,,,
8/2/2024 10:35,pam Bogor kenapa gak kerja sama lagi,Negative,Yes,Services,Re-establish partnership,,,,,
8/2/2024 10:37,"aplikasi error kadang, harus tunggu beberapa jam untuk normal",Negative,Yes,Ease and Speed,Fix app errors,,,,,
8/2/2024 10:42,blm ada,Negative,Yes,General,Improve service availability,,,,,
8/2/2024 10:45,baik,Positive,No,General,Positive feedback,,,,,
8/2/2024 10:46,mudah dalam meminjamkan dana,Positive,No,Services,Positive feedback,,,,,
8/2/2024 10:48,long time on support question,Negative,Yes,Services,Improve support response time,,,,,
8/2/2024 10:49,transfer ke semua bank free,Positive,No,Fees and Rates,Positive feedback,,,,,
8/2/2024 10:54,"pengajuan KTA lelet, error mendekati jatuh tempo, sulit tarik uang",Negative,Yes,Services,Improve loan and transaction services,,,,,
8/2/2024 10:55,semua,Neutral,No,General,Neutral feedback,,,,,
8/2/2024 10:58,ok,Neutral,No,General,Neutral feedback,,,,,
8/2/2024 11:02,good,Positive,No,General,Positive feedback,,,,,
8/2/2024 11:02,jaringan sering gagal masuk,Negative,Yes,Ease and Speed,Improve network connectivity,,,,,
8/2/2024 11:03,biaya,Negative,Yes,Fees and Rates,Reduce fees,,,,,
8/2/2024 11:03,biaya,Negative,Yes,Fees and Rates,Reduce fees,,,,,
8/2/2024 11:03,biaya,Negative,Yes,Fees and Rates,Reduce fees,,,,,
8/2/2024 11:03,kenapa tdk ditambilkan,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 11:05,tramnsaksinya terlalu lama. muter muter terus. semoga kedepan bisa satset seperti aplikasi mbankin lainnya,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 11:06,"saat mengetik password, tolong berikan fitur untuk melihat password yang diketikkkk.",Neutral,Yes,UI/UX and Usability,Missing Features,,,,,
8/2/2024 11:13,I have always problem using qris and any transaction during week end,Negative,Yes,Services,QRIS Issues,,,,,
8/2/2024 11:24,semoga jaringannya selalu lancar,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 11:24,update saldo harusnya tidak perlu login ulang,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 11:27,"Aplikasinya lemot lambat loading nya, pindah menu ke menu lainnya sering terjedah.",Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 11:33,mantap,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 11:34,Untuk UInya sedikit berat,Neutral,Yes,UI/UX and Usability,Complex UI/UX,,,,,
8/2/2024 11:43,loadingnya masih terlalu lama,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 11:51,sangat bermanfaat sekali,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 11:52,ok,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 11:53,bayar Qris laammmaa,Negative,Yes,Services,QRIS Issues,,,,,
8/2/2024 11:55,semakin dimudahkan,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 12:01,ya sangat suka sy puas menggunakan permatamobile x,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 12:03,lemot,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 12:05,biaya ADM nya klo bisa gratis,Negative,Yes,Fees and Rates,High Admin Fees,,,,,
8/2/2024 12:09,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 12:11,ok,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 12:12,good,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 12:31,aplikasinya lama loadingx,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 12:36,Good,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 12:41,....,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 12:43,Im too busy to answer your questions,Neutral,No,General,General Neutral Feedback,,,,,
8/2/2024 12:44,QRis sering tidak bisa terbaca,Negative,Yes,Services,QRIS Issues,,,,,
8/2/2024 12:47,"bagus dan terpercaya, cuman agak loading.",Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 13:01,good,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 13:02,mantap,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 13:04,agar bisa menampilkan no rekening berikut namanya,Neutral,Yes,Features and Promotion,Missing Features,,,,,
8/2/2024 13:10,KTA lemah,Negative,No,Services,Difficult Loan Application,,,,,
8/2/2024 13:21,ok terimakasih suka bgt pake permata mobile x,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 13:27,I changed my phone and I cant set the pin because the app doesnt accept the code from the sms,Negative,Yes,Services,Login Issues,,,,,
8/2/2024 13:30,tampilan menu antar muka dan loading yg sering terganggu perlu perbaikan,Negative,Yes,UI/UX and Usability,Complex UI/UX,,,,,
8/2/2024 13:32,Saya tidak pernah diacc untuk pengajuan pinjaman KTA padahal saya nasabah setia Permata Mobile. Mohon agar pengajuan pinjaman KTA saya diterima. tks,Negative,No,Services,Difficult Loan Application,,,,,
8/2/2024 13:32,ya,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 13:38,"Navigasi tombol terasa lambat menjadikan aplikasi kurang responsif, perlu diperbaiki soal performa aplikasi",Negative,Yes,UI/UX and Usability,Complex UI/UX,,,,,
8/2/2024 13:42,lmbat utk login,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 13:42,good,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 13:49,oke,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 13:50,"tanpa biaya ,tapi sering gangguan",Negative,Yes,Services,Application Issues,,,,,
8/2/2024 13:56,saya benci aplikasi yang suka minta2 review tiap logout. jangan jd mental pengemis.,Negative,Yes,General,Notification Issues,,,,,
8/2/2024 13:57,"aplikasi nya terlalu lambat , kalo pake QR gagal terus",Negative,Yes,Ease and Speed,QR Scan Issues,,,,,
8/2/2024 13:58,login sering bermasalah dan Qris tidak berguna,Negative,Yes,UI/UX and Usability,"Login Issues, QR Scan Issues",,,,,
8/2/2024 13:58,terlalu banyak loadingnya,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 14:02,perlu adanya daftar rekening transfer,Neutral,Yes,Features and Promotion,Missing Features,,,,,
8/2/2024 14:13,problem with application every entrance I need put 2 times pin cod and sms cod,Negative,Yes,UI/UX and Usability,Login Issues,,,,,
8/2/2024 14:17,sangat puas,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 14:19,lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 14:25,loding lama pengajuan sulit,Negative,Yes,Ease and Speed,"Slow application, Loan Issues",,,,,
8/2/2024 14:28,"i love you permata X, you are easy to use",Positive,Yes,UI/UX and Usability,General Positive Feedback,,,,,
8/2/2024 14:31,"kuotanya , kalau bisa jangan terlalu mahal.",Negative,Yes,Fees and Rates,High admin fees,,,,,
8/2/2024 14:35,terlalu banyak biaya admin,Negative,Yes,Fees and Rates,High admin fees,,,,,
8/2/2024 14:41,fiturnya terlalu lambat kalau di klik,Negative,Yes,UI/UX and Usability,Slow application,,,,,
8/2/2024 14:44,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 14:45,pengajuan pinjaman KTA tidak pernah disetujui,Negative,Yes,Services,Loan Issues,,,,,
8/2/2024 14:46,minim mesin ATM,Negative,Yes,Services,ATM are hard to find,,,,,
8/2/2024 14:54,mantabz,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 15:13,kurang cepet klo buka apk,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 15:21,untuk pembayaran tagihan air belum ada untuk kabupaten Bogor,Negative,Yes,Features and Promotion,Missing Features,,,,,
8/2/2024 15:22,thank you,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 15:25,hmm,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 15:25,"tolong apknya di perbaiki lagi agar lebih cepat,ini sangat lama proses nya",Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 15:29,loding agak lama,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 15:33,lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 15:34,terkadang bermasalah saat pembayaran Qris,Negative,Yes,Ease and Speed,QR Scan Issues,,,,,
8/2/2024 15:39,"untuk apk PermataMobile perlu di tingkatkan agar lebih berwarna, memiliki background bergambar itu dulu.. dan mesin atm bisa untuk permata bank kedepannya lebih banyak penempatan agar orang yang ingin melakukan transaksi dekat,mudah ditemukan, cepat",Neutral,Yes,UI/UX and Usability,"Complex UI/UX, ATM are hard to find",,,,,
8/2/2024 15:48,loading nya lama banget,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 15:53,"Login pertama kali terkadang sulit masuk, terutama ketika sinyal buruk",Negative,Yes,UI/UX and Usability,Login Issues,,,,,
8/2/2024 15:57,to many time asking feed back while I want to do transactions,Negative,Yes,General,Notification Issues,,,,,
8/2/2024 15:59,"kemudahan tarik tunai, indomaret tergantung uang cash mereka",Neutral,Yes,Features and Promotion,Missing Features,,,,,
8/2/2024 16:02,aplikasi nya terlalu berat,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 16:03,pengajuan KTA yg sulit,Negative,Yes,Services,Loan Issues,,,,,
8/2/2024 16:10,good,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 16:13,"susah saat mau tf dengan rek yang sudah ada, soalnya gaada namanya harus klik dlu baru muncul nama, kelamaan. mungkin bisa ditambah nama",Negative,Yes,Features and Promotion,Missing Features,,,,,
8/2/2024 16:20,tidak bisa di harapkan,Negative,Yes,General,General Negative Feedback,,,,,
8/2/2024 16:27,.,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 16:29,aplikasi lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 16:38,Lebih di mudahkan lagi,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 16:41,"sekarang permata ada admin bulanan,smoga ke depan nya bisa tanpa admin itu ya permata",Negative,Yes,Fees and Rates,High admin fees,,,,,
8/2/2024 16:41,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 16:42,biaya administrasi 12.500 per bulan yg saldo dibawah 5jt amat sangatlah berat,Negative,Yes,Fees and Rates,High admin fees,,,,,
8/2/2024 16:54,baik,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 16:56,good enough,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 16:59,untuk bayar Tagihan mungkin bisa bebas admin,Neutral,Yes,Fees and Rates,High admin fees,,,,,
8/2/2024 17:05,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 17:06,lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 17:14,Akhir bulan seringnya server down.,Negative,Yes,General,General Negative Feedback,,,,,
8/2/2024 17:15,Mungkin UI lebih ramah pengguna,Negative,Yes,UI/UX and Usability,Complex UI/UX,,,,,
8/2/2024 17:16,karena terlalu sering update dgn hanya perubahan yg tidak signifikan,Negative,Yes,General,Frequent updates with no value,,,,,
8/2/2024 17:16,jangan banyak iklan,Negative,Yes,Features and Promotion,Too many ads,,,,,
8/2/2024 17:27,saya suka krn lancar dan cukup untuk saya yang masih gabtex. transaksi jadi mudah dan aman,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 17:32,"biaya mahal untuk admin cicilan, harusnya di gratiskan kl belanja online seperti cc bank lain",Negative,Yes,Fees and Rates,High admin fees,,,,,
8/2/2024 17:33,kendala ketika membayar Shopee Paylater,Negative,Yes,Services,Shopee Paylater Issues,,,,,
8/2/2024 17:34,koneksi loading nya kurang cepat untuk akses fiturnya,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 17:45,untuk transfer saya kesulitan karena harus mengetik kembali no rekening jika jarang digunakan,Negative,Yes,UI/UX and Usability,Tedious transfer process,,,,,
8/2/2024 17:49,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 17:50,semoga jarang untuk gangguan,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 18:07,"untuk promo nya di perbanyak,",Negative,Yes,Features and Promotion,Lack of promotions,,,,,
8/2/2024 18:14,sebelum nya transfer tidak di kenakan biaya. kenapa sekarang di kenakan biaya. sebaiknya di kembalikan seperti semula keunggulan bank permata salah satunya karena transfer tidak di kenakan biaya,Negative,Yes,Fees and Rates,High admin fees,,,,,
8/2/2024 18:29,aplikasi terlalu berat,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 18:31,worst UI among others mobile banking,Negative,Yes,UI/UX and Usability,Poor user interface,,,,,
8/2/2024 18:36,sering error ditanggal gajian,Negative,Yes,General,Server issues,,,,,
8/2/2024 18:43,untuk mesin atm tolong di perbanyak,Negative,No,Services,Limited ATMs,,,,,
8/2/2024 18:43,"KTA selalu gagal sangat buruk hapus aja itu kata percuma ada, tidak bisa sama sekali di gunakan",Negative,No,Services,Loan issues,,,,,
8/2/2024 18:43,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 18:47,good,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 18:57,mantap gan,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 18:58,"UI nya lambatt, jaringan bifast dan online sering gangguan, ini bener ngerugiin pengguna saldo sudah terpotong, tapi belum masuk ke penerima",Negative,Yes,UI/UX and Usability,"Poor UI, Transaction errors",,,,,
8/2/2024 18:58,payorl ko masih pengkinian data. jd ga rekomen.,Negative,Yes,Services,Data update issues,,,,,
8/2/2024 18:59,sering masalah dgn wifi,Negative,Yes,Ease and Speed,Connectivity issues,,,,,
8/2/2024 19:04,transaksi jadi gampang,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 19:06,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 19:10,hk,Neutral,Yes,General,General Neutral Feedback,,,,,
8/2/2024 19:20,perlu pengembangan lagi karena terkadang sering aplikasi loadingnya lama dan berat,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 19:43,bayar qris sukak eror dan lambat,Negative,Yes,Ease and Speed,QR payment errors,,,,,
8/2/2024 19:52,loading saat buka aplikasinya,Negative,Yes,Ease and Speed,Slow application,,,,,
8/2/2024 20:30,Aplikasi sangat tidak responsif di Redmi Note 10 5G,Negative,Yes,Ease and Speed,Poor compatibility,,,,,
8/2/2024 20:30,"bulan juli saya tf ke mandiri tidak kena biaya adm, skrg bulan agustus kena ya, kenapa min",Negative,No,Fees and Rates,High Admin Fees,,,,,
8/2/2024 20:36,ok,Neutral,No,General,General Positive Feedback,,,,,
8/2/2024 20:38,ok,Neutral,No,General,General Positive Feedback,,,,,
8/2/2024 20:47,susah untuk pinjaman,Negative,No,Services,Loan Issues,,,,,
8/2/2024 20:48,"aplikasi suka lemot, biaya transaksi tidak dijelaskan. hanya keterangan biaya kemungkinan dikenakan jadi ambigu",Negative,Yes,UI/UX and Usability,"Slow Application, High Admin Fees",,,,,
8/2/2024 20:48,aplikasi lemot,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 21:00,ok,Neutral,No,General,General Positive Feedback,,,,,
8/2/2024 21:01,mesin ATM nya di perbanyak biar mudah untuk transaksi,Negative,No,Services,ATM are Hard to Find,,,,,
8/2/2024 21:03,",,,",Neutral,No,General,General Neutral Feedback,,,,,
8/2/2024 21:26,KTA selalu ditolak padahal ga ada tunggakan aneh,Negative,No,Services,Loan Issues,,,,,
8/2/2024 21:26,"pernah hilang uang 500rb di ATM. gak tau kenapa, mungkin bisa ditingkatkan lagi keamanannya",Negative,No,Services,Errors in Account Information,,,,,
8/2/2024 21:33,fitur pengecekan billing dan UI apps,Positive,Yes,Features and Promotion,Missing Features,,,,,
8/2/2024 21:42,"semua sdh bagus koq....cepat, tdk ada biaya utk transfer, ruangan bersih, ramah",Positive,Yes,General,General Positive Feedback,,,,,
8/2/2024 21:50,mesin ATM nya jarang ada,Negative,No,Services,ATM are Hard to Find,,,,,
8/2/2024 22:08,safety,Neutral,No,Services,General Safety Concern,,,,,
8/2/2024 22:27,"di tingkatkan tampilannya, lebih mudah sebelum update",Negative,Yes,UI/UX and Usability,Complex UI/UX,,,,,
8/2/2024 22:37,sangat loading. sudah pkai wifi ttep loadingnya lama. semoga bisa di perbaiki lgi,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/2/2024 22:38,zzz,Neutral,No,General,General Neutral Feedback,,,,,
8/2/2024 22:42,bifast problem,Negative,Yes,Ease and Speed,Transfer Issues,,,,,
8/2/2024 22:55,nasabah aktif tapi mau naik limit cc susahnya minta ampun,Negative,No,Services,Credit Card Limit Issues,,,,,
8/2/2024 23:17,mesin ATM di kabupaten bandung kalau bisa di tambah terutama di daerah katapang soreang,Negative,No,Services,ATM are Hard to Find,,,,,
8/2/2024 23:33,qr scan sometime doesnt work,Negative,Yes,Features and Promotion,QR Code Issues,,,,,
8/2/2024 23:38,loding terlalu lama,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/3/2024 1:14,cepat,Positive,Yes,Ease and Speed,General Positive Feedback,,,,,
8/3/2024 1:21,jos,Positive,No,General,General Positive Feedback,,,,,
8/3/2024 1:56,okee,Positive,No,General,General Positive Feedback,,,,,
8/3/2024 4:05,Sangat bagus,Positive,No,General,General Positive Feedback,,,,,
8/3/2024 4:08,good,Positive,No,General,General Positive Feedback,,,,,
8/3/2024 5:21,sering error,Negative,Yes,Ease and Speed,Application Errors,,,,,
8/3/2024 5:50,mobile cash sering bermasalah. kode tidak dikirim ke nomer HP yg diinput,Negative,Yes,Features and Promotion,Notification Issues,,,,,
8/3/2024 6:05,mantap,Positive,No,General,General Positive Feedback,,,,,
8/3/2024 6:18,agak lama dalam membuka aplikasinya,Negative,Yes,Ease and Speed,Slow Application,,,,,
8/3/2024 6:25,tingkatkan KEAMANAN,Negative,Yes,Services,General Negative Feedback,,,,,
8/3/2024 7:04,banyak erornya,Negative,Yes,Ease and Speed,Application Errors,,,,,
8/3/2024 7:26,jaringan nya,Negative,Yes,Ease and Speed,Connection Issues,,,,,
8/3/2024 8:04,penarikan dibatasi di ATM lain sedangkan ATM permata sulit ditemui,Negative,No,Services,ATM are Hard to Find,,,,,
8/3/2024 8:22,ZIONIST ISRAEL ARE TERRORIST ORGANIZATION,Neutral,No,General,General Neutral Feedback,,,,,
8/3/2024 8:25,perbanyak mesin ATM,Negative,No,Services,ATM are Hard to Find,,,,,
8/3/2024 8:33,saldo di permata tibatiba bisa nol kok bisa ya aneh permata,Negative,No,Services,Errors in Account Information,,,,,
8/3/2024 8:35,cepat pelayanan nannya,Positive,No,Services,Excellent Customer Service,,,,,
8/3/2024 8:40,"masak mau Tf atau transaksi wajib ada sms dan pulsa , Gila banget bank kamu ini",Negative,Yes,Features and Promotion,Notification Issues,,,,,
8/3/2024 8:51,keamanan,Neutral,No,General,General Positive Feedback,,,,,
